InstitutionId,InstitutionName,College,UnitId,UnitType,Discipline,PersonId,PersonName,Department,Broad_Field,Rank
123,Massachusetts Institute of Technology,"Science, School of",1915,Program,Geophysics,827675,"PEC, MATEJ",Geophysics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1915,Program,Geophysics,847209,"HOLTZMAN, BENJAMIN K",Geophysics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1915,Program,Geophysics,901472,"FRANK, WILLIAM B",Geophysics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1915,Program,Geophysics,1108340,"CATTANIA, CAMILLA",Geophysics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,15460,"BUSH, JOHN W. M",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,24644,"VOGAN, DAVID A",Mathematics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,33041,"EDELMAN, ALAN",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,34298,"FREEDMAN, DANIEL Z",Mathematics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,35018,"ETINGOF, PAVEL I",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,50247,"HOSOI, ANETTE E",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,52712,"KAC, VICTOR",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,64189,"LUSZTIG, GEORGE",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,66628,"KIM, JU-LEE",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,69031,"MELROSE, RICHARD B",Mathematics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,80906,"MROWKA, TOMASZ S",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,85149,"SHOR, PETER WILLISTON",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,86769,"STAFFILANI, GIGLIOLA",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,93547,"POSTNIKOV, ALEXANDER",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,104333,"SIPSER, MICHAEL F",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,115030,"PARRILO, PABLO A",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,124481,"STARK, HAROLD",Mathematics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,144133,"GOEMANS, MICHEL X",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,148903,"JERISON, DAVID S",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,150169,"KELNER, JONATHAN ADAM",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,152647,"LEIGHTON, FRANK T",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,156568,"MILLER, HAYNES R",Mathematics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,163044,"ROSALES, RODOLFO RUBEN",Mathematics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,164913,"SEIDEL, PAUL ALFRED",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,167183,"STANLEY, RICHARD P",Mathematics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,170655,"WAINWRIGHT, MARTIN J",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,176121,"SHEFFIELD, SCOTT ROGER",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,176123,"POONEN, BJORN",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,190653,"RIGOLLET, PHILIPPE",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,287114,"BERGER LEIGHTON, BONNIE",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,287125,"BEZRUKAVNIKOV, ROMAN",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,287369,"COLDING, TOBIAS",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,288194,"JOHNSON, STEVEN G",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,289445,"STRANG, GILBERT GILBERT",Mathematics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,370170,"DEMANET, LAURENT",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,406197,"MAULIK, DAVESH",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,406203,"ZHANG, WEI",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,412297,"BAZANT, MARTIN Z",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,412355,"BORODIN, ALEXEI",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,488099,"KAMRIN, KENNETH N",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,525312,"YUN, ZHIWEI",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,544523,"GUTH, LAWRENCE",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,544524,"MINICOZZI, WILLIAM",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,544526,"COHN, HENRY",Mathematics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,544528,"SUTHERLAND, ANDREW VICTOR",Mathematics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,627158,"DUNKEL, JOERN",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,627159,"MOITRA, ANKUR",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,750286,"MOSSEL, ELCHANAN",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,771980,"SUN, NIKE",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,779071,"DYATLOV, SEMYON",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,787576,"COLLINS, TRISTAN",Mathematics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,789758,"NEGUT, ANDREI",Mathematics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,827639,"LAWRIE, ANDREW W",Mathematics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,842330,"ZHAO, YUFEI",Mathematics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,919417,"LOGUNOV, ALEKSANDR A",Mathematics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,959065,"SAUERMANN, LISA",Mathematics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,1092824,"PICCIRILLO, LISA M",Mathematics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,1108345,"MINZER PARNES, DOR",Mathematics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,1386887,"HAHN, JEREMY M",Mathematics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,1508126,"URSCHEL, JOHN CAMERON",Mathematics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,1770168,"ALVAREZ-GAVELA, DANIEL",Mathematics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,1813646,"BAI, SHAOYUN",Mathematics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,1954636,"BORGA, JACOPO",Mathematics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,1977476,"OZUCH-MEERSSEMAN, TRISTAN",Mathematics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1920,Program,Mathematics,1997389,"KEHLE, CHRISTOPH",Mathematics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",5233,"ASHOORI, RAYMOND",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",6738,"BELCHER, JOHN WINSTON",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",9067,"BENEDEK, GEORGE B",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",15477,"BUSZA, WIT",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",16275,"TING, SAMUEL",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",17819,"CHAKRABORTY, ARUP K",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",18739,"CHAKRABARTY, DEEPTO",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",21520,"COPPI, BRUNO",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",21544,"CHUANG, ISAAC",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",28897,"DETMOLD, WILLIAM",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",30783,"PAUS, CHRISTOPH M. E",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",33722,"FORMAGGIO, JOSEPH A",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",41585,"GUTH, ALAN",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",41919,"GREYTAK, THOMAS J",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",45932,"HEWITT, JACQUELINE N",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",51541,"JOANNOPOULOS, JOHN",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",57520,"KARDAR, MEHRAN",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",58760,"HUGHES, SCOTT A",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",60252,"TAYLOR, WASHINGTON",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",62571,"KOWALSKI, STANLEY B",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",63365,"JOSS, PAUL C",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",66052,"KETTERLE, WOLFGANG",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",67444,"LEVITOV, LEONID",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",67570,"MAVALVALA, NERGIS",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",74882,"MATTHEWS, JUNE L",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",77816,"RAJAGOPAL, KRISHNA",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",78527,"REDWINE, ROBERT P",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",82897,"SCHECHTER, PAUL L",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",87271,"STEWART, IAIN W",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",87714,"LEE, PATRICK A",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",90052,"TODADRI, SENTHIL",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",93497,"PORKOLAB, MIKLOS",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",93697,"LIU, HONG",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",96133,"RAPPAPORT, SAUL A",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",101953,"ZWIERLEIN, MARTIN WOLFRAM",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",104902,"SOLJACIC, MARIN",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",108399,"MONIZ, ERNEST J",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",114294,"WEN, XIAO-GANG",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",116604,"WYSLOUCH, BOLESLAW",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",118167,"PRITCHARD, DAVID E",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",118773,"ZWIEBACH, BARTON",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",120362,"ROLAND, GUNTHER M",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",123266,"SIMCOE, ROBERT A",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",129225,"WILCZEK, FRANK",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",133473,"BERTSCHINGER, EDMUND W",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",135925,"CANIZARES, CLAUDE R",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",141614,"FARHI, EDWARD H",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",142162,"FISHER, PETER H",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",143520,"GEDIK, NUH",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",149551,"KAISER, DAVID I",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",156681,"MILNER, RICHARD G",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",158047,"NEGELE, JOHN W",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",168639,"TEGMARK, MAX ERIK",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",170549,"VULETIC, VLADAN",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",176242,"MIRNY, LEONID A",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",176520,"CONRAD, JANET MARIE",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",176526,"JARILLO-HERRERO, PABLO",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",176614,"MARMAR, EARL S",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",176617,"TEMKIN, RICHARD J",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",287299,"CHEN, MIN",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",288070,"JAFFE, ROBERT L",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",288194,"JOHNSON, STEVEN G",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",288486,"LITSTER, JAMES DAVID",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",289272,"SEAGER, SARA",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",410690,"HARROW, ARAM W",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",412282,"CAPPELLARO, PAOLA",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",412284,"GORE, JEFF",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",412287,"THALER, JESSE",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",502057,"WINSLOW, LINDLEY",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",503286,"KLEPPNER, DANIEL",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",503306,"WEISS, RAINER",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",544554,"FREBEL, ANNA L",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",544555,"FU, LIANG",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",544556,"WILLIAMS, MICHAEL",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",544561,"BERTOZZI, WILLIAM",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",544563,"BRADT, HALE VAN DORN",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",544569,"EVANS, MATTHEW J",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",544571,"FRIEDMAN, JEROME I",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",544572,"GOLDSTONE, JEFFREY",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",544581,"LOMON, EARLE L",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",544582,"MOODERA, JAGADEESH",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",544585,"PLESS, IRWIN A",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",544586,"ROSENSON, LAWRENCE",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",627165,"LEE, YEN-JIE",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",627166,"SLATYER, TRACY ROBYN",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",763122,"MCDONALD, MICHAEL A",Physics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",779064,"CHECKELSKY, JOSEPH",Physics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",779130,"VOGELSBERGER, MARK",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",789762,"FAKHRI, NIKTA",Physics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",827409,"SHANAHAN, PHIALA E",Physics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",827644,"GOMES LOUREIRO, NUNO F",Physics,Physical and Mathematical Sciences,Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",827646,"COMIN, RICCARDO",Physics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",827647,"PEREZ, KERSTIN M",Physics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",827690,"HARLOW, DANIEL L",Physics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",827691,"VITALE, SALVATORE",Physics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",827692,"METLITSKI, MAXIM A",Physics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",827693,"CHEN, OR",Physics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",827695,"HARRIS, PHILIP COLEMAN",Physics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",836518,"INNOCENTI, GIAN MICHELE",Physics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",837855,"BARLETTA, WILLIAM",Physics,Physical and Mathematical Sciences,Other
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",856135,"MASUI, KIYOSHI",Physics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",938935,"NECIB, LINA",Physics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",1092833,"FLETCHER, RICHARD J",Physics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",1107896,"GARCIA RUIZ, RONALD FERNANDO",Physics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",1108311,"ENGELHARDT, NETTA",Physics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",1108312,"KARA, ERIN A",Physics,Physical and Mathematical Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",1108325,"JU, LONG",Physics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",1109714,"VANDERBURG, ANDREW MICHAEL",Physics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",1351837,"CHOI, SOONWON",Physics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",1500476,"SHAO, SHU-HENG",Physics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",1631700,"MILLHOLLAND, SARAH C",Physics,Physical and Mathematical Sciences,Assistant Professor
123,Massachusetts Institute of Technology,"Science, School of",1925,Program,"Physics, General",1631701,"TAILLEUR, JULIEN G",Physics,Physical and Mathematical Sciences,Associate Professor
